govDistrict,admDistrict,districtType,town,plz,retailer
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Pfaffenhofen,85276,Rewe
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Pfaffenhofen,85276,Rewe
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Reichertshausen,85293,Edeka
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Reichertshausen,85293,Rewe
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Reichertshofen,85084,Aldi
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Reichertshofen,85084,Edeka
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Reichertshofen,85084,Edeka
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Reichertshofen,85084,Lidl
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Reichertshofen,85084,Netto
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Reichertshofen,85084,Penny
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Reichertshofen,85084,Rau
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Rohrbach,85296,Edeka
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Rohrbach,85296,Penny
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Scheyern,85298,Edeka
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Schweitenkirchen,85301,Keine
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Schweitenkirchen,85301,Edeka
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Vohburg,85088,Edeka
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Vohburg,85088,Lidl
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Vohburg,85088,Netto
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Vohburg,85088,Norma
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Wolnzach,85283,Aldi
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Wolnzach,85283,Edeka
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Wolnzach,85283,Netto
Oberbayern,Pfaffenhofen an der Ilm,Landkreis,Wolnzach,85283,Penny
Oberbayern,Rosenheim,Landkreis,Amerang,83123,Edeka
Oberbayern,Rosenheim,Landkreis,Amerang,83123,Edeka
Oberbayern,Rosenheim,Landkreis,Aschau,83229,Edeka
Oberbayern,Rosenheim,Landkreis,Aschau,83229,Penny
Oberbayern,Rosenheim,Landkreis,Babensham,83547,Rau
Oberbayern,Rosenheim,Landkreis,Bad Aibling,83043,Aldi
Oberbayern,Rosenheim,Landkreis,Bad Aibling,83043,Edeka
Oberbayern,Rosenheim,Landkreis,Bad Aibling,83043,Edeka
Oberbayern,Rosenheim,Landkreis,Bad Aibling,83043,Edeka
Oberbayern,Rosenheim,Landkreis,Bad Aibling,83043,Kaufland
Oberbayern,Rosenheim,Landkreis,Bad Aibling,83043,Lidl
Oberbayern,Rosenheim,Landkreis,Bad Aibling,83043,Netto
Oberbayern,Rosenheim,Landkreis,Bernau,83233,Aldi
Oberbayern,Rosenheim,Landkreis,Bernau,83233,Edeka
Oberbayern,Rosenheim,Landkreis,Bernau,83233,Penny
Oberbayern,Rosenheim,Landkreis,Brannenburg,83098,Edeka
Oberbayern,Rosenheim,Landkreis,Brannenburg,83098,Edeka
Oberbayern,Rosenheim,Landkreis,Brannenburg,83098,Kaiser's Tengelmann
Oberbayern,Rosenheim,Landkreis,Brannenburg,83098,Netto
Oberbayern,Rosenheim,Landkreis,Breitbrunn,83254,Edeka
Oberbayern,Rosenheim,Landkreis,Bruckmühl,83052,Aldi
Oberbayern,Rosenheim,Landkreis,Bruckmühl,83052,Edeka
Oberbayern,Rosenheim,Landkreis,Bruckmühl,83052,Edeka
Oberbayern,Rosenheim,Landkreis,Bruckmühl,83052,Edeka
Oberbayern,Rosenheim,Landkreis,Bruckmühl,83052,Lidl
Oberbayern,Rosenheim,Landkreis,Bruckmühl,83052,Netto
Oberbayern,Rosenheim,Landkreis,Bruckmühl,83052,Netto
Oberbayern,Rosenheim,Landkreis,Bruckmühl,83052,Netto
Oberbayern,Rosenheim,Landkreis,Bruckmühl,83052,Ökoring
Oberbayern,Rosenheim,Landkreis,Bruckmühl,83052,Rewe
Oberbayern,Rosenheim,Landkreis,Edling,83533,Edeka
Oberbayern,Rosenheim,Landkreis,Edling,83533,Edeka
Oberbayern,Rosenheim,Landkreis,Edling,83533,Penny
Oberbayern,Rosenheim,Landkreis,Eggstätt,83125,Edeka
Oberbayern,Rosenheim,Landkreis,Eggstätt,83125,Edeka
Oberbayern,Rosenheim,Landkreis,Bad Endorf,83093,Aldi
Oberbayern,Rosenheim,Landkreis,Bad Endorf,83093,Edeka
Oberbayern,Rosenheim,Landkreis,Bad Endorf,83093,Edeka
Oberbayern,Rosenheim,Landkreis,Bad Endorf,83093,Lidl
Oberbayern,Rosenheim,Landkreis,Bad Endorf,83093,Netto
Oberbayern,Rosenheim,Landkreis,Bad Endorf,83093,Norma
Oberbayern,Rosenheim,Landkreis,Bad Endorf,83093,Rewe
Oberbayern,Rosenheim,Landkreis,Bad Feilnbach,83075,Edeka
Oberbayern,Rosenheim,Landkreis,Bad Feilnbach,83075,Edeka
Oberbayern,Rosenheim,Landkreis,Bad Feilnbach,83075,Penny
Oberbayern,Rosenheim,Landkreis,Bad Feilnbach,83075,Rewe
Oberbayern,Rosenheim,Landkreis,Feldkirchen-Westerham,83620,Edeka
Oberbayern,Rosenheim,Landkreis,Feldkirchen-Westerham,83620,Edeka
Oberbayern,Rosenheim,Landkreis,Feldkirchen-Westerham,83620,Edeka
Oberbayern,Rosenheim,Landkreis,Feldkirchen-Westerham,83620,Edeka
Oberbayern,Rosenheim,Landkreis,Feldkirchen-Westerham,83620,Kaiser's Tengelmann
Oberbayern,Rosenheim,Landkreis,Feldkirchen-Westerham,83620,Kaiser's Tengelmann
Oberbayern,Rosenheim,Landkreis,Feldkirchen-Westerham,83620,Netto
Oberbayern,Rosenheim,Landkreis,Feldkirchen-Westerham,83620,Rau
Oberbayern,Rosenheim,Landkreis,Flintsbach,83126,Penny
Oberbayern,Rosenheim,Landkreis,Frasdorf,83112,Edeka
Oberbayern,Rosenheim,Landkreis,Griesstätt,83556,Penny
Oberbayern,Rosenheim,Landkreis,Großkarolinenfeld,83109,Edeka
Oberbayern,Rosenheim,Landkreis,Großkarolinenfeld,83109,Netto
Oberbayern,Rosenheim,Landkreis,Gstadt,83257,Edeka
Oberbayern,Rosenheim,Landkreis,Gstadt,83257,Edeka
Oberbayern,Rosenheim,Landkreis,Halfing,83128,Edeka
Oberbayern,Rosenheim,Landkreis,Halfing,83128,Edeka
Oberbayern,Rosenheim,Landkreis,Schechen,83135,Edeka
Oberbayern,Rosenheim,Landkreis,Höslwang,83129,Edeka
Oberbayern,Rosenheim,Landkreis,Kiefersfelden,83088,Edeka
Oberbayern,Rosenheim,Landkreis,Kiefersfelden,83088,Lidl
Oberbayern,Rosenheim,Landkreis,Kiefersfelden,83088,Norma
Oberbayern,Rosenheim,Landkreis,Kiefersfelden,83088,Penny
Oberbayern,Rosenheim,Landkreis,Kiefersfelden,83088,Rewe
Oberbayern,Rosenheim,Landkreis,Kiefersfelden,83088,Rewe
Oberbayern,Rosenheim,Landkreis,Kiefersfelden,83088,Rewe
Oberbayern,Rosenheim,Landkreis,Kolbermoor,83059,Keine
Oberbayern,Rosenheim,Landkreis,Kolbermoor,83059,Aldi
Oberbayern,Rosenheim,Landkreis,Kolbermoor,83059,Edeka
Oberbayern,Rosenheim,Landkreis,Kolbermoor,83059,Netto
Oberbayern,Rosenheim,Landkreis,Kolbermoor,83059,Netto
Oberbayern,Rosenheim,Landkreis,Kolbermoor,83059,Norma
Oberbayern,Rosenheim,Landkreis,Kolbermoor,83059,Penny
Oberbayern,Rosenheim,Landkreis,Kolbermoor,83059,Rewe
Oberbayern,Rosenheim,Landkreis,Neubeuern,83115,Kaiser's Tengelmann
Oberbayern,Rosenheim,Landkreis,Nußdorf,83131,Edeka
Oberbayern,Rosenheim,Landkreis,Oberaudorf,83080,Edeka
Oberbayern,Rosenheim,Landkreis,Oberaudorf,83080,Edeka
Oberbayern,Rosenheim,Landkreis,Oberaudorf,83080,Kaiser's Tengelmann
Oberbayern,Rosenheim,Landkreis,Oberaudorf,83080,Rewe
Oberbayern,Rosenheim,Landkreis,Pfaffing,83539,Edeka
Oberbayern,Rosenheim,Landkreis,Pfaffing,83539,Edeka
Oberbayern,Rosenheim,Landkreis,Prien,83209,Dennree
Oberbayern,Rosenheim,Landkreis,Prien,83209,Edeka
Oberbayern,Rosenheim,Landkreis,Prien,83209,Edeka
Oberbayern,Rosenheim,Landkreis,Prien,83209,Kaiser's Tengelmann
Oberbayern,Rosenheim,Landkreis,Prien,83209,Lidl
Oberbayern,Rosenheim,Landkreis,Prien,83209,Netto
Oberbayern,Rosenheim,Landkreis,Prien,83209,Norma
Oberbayern,Rosenheim,Landkreis,Prien,83209,Penny
Oberbayern,Rosenheim,Landkreis,Prien,83209,Rewe
Oberbayern,Rosenheim,Landkreis,Prutting,83134,Rewe
Oberbayern,Rosenheim,Landkreis,Raubling,83064,Aldi
Oberbayern,Rosenheim,Landkreis,Raubling,83064,Bodan
Oberbayern,Rosenheim,Landkreis,Raubling,83064,Edeka
Oberbayern,Rosenheim,Landkreis,Raubling,83064,Lidl
Oberbayern,Rosenheim,Landkreis,Raubling,83064,Netto
Oberbayern,Rosenheim,Landkreis,Riedering,83083,Edeka
Oberbayern,Rosenheim,Landkreis,Riedering,83083,Edeka
Oberbayern,Rosenheim,Landkreis,Riedering,83083,Rewe
Oberbayern,Rosenheim,Landkreis,Rimsting,83253,Edeka
Oberbayern,Rosenheim,Landkreis,Rohrdorf,83101,Edeka
Oberbayern,Rosenheim,Landkreis,Rohrdorf,83101,Netto
Oberbayern,Rosenheim,Landkreis,Rott,83543,Edeka
Oberbayern,Rosenheim,Landkreis,Samerberg,83122,Edeka
Oberbayern,Rosenheim,Landkreis,Schonstett,83137,Edeka
Oberbayern,Rosenheim,Landkreis,Söchtenau,83139,Edeka
Oberbayern,Rosenheim,Landkreis,Soyen,83564,Edeka
Oberbayern,Rosenheim,Landkreis,Soyen,83564,Rau
Oberbayern,Rosenheim,Landkreis,Stephanskirchen,83071,Edeka
Oberbayern,Rosenheim,Landkreis,Stephanskirchen,83071,Edeka
Oberbayern,Rosenheim,Landkreis,Stephanskirchen,83071,Penny
Oberbayern,Rosenheim,Landkreis,Stephanskirchen,83071,Rewe
Oberbayern,Rosenheim,Landkreis,Tuntenhausen,83104,Edeka
Oberbayern,Rosenheim,Landkreis,Vogtareuth,83569,Edeka
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Keine
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Aldi
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Aldi
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Dennree
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Edeka
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Edeka
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Edeka
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Lidl
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Netto
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Penny
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Rau
Oberbayern,Rosenheim,Landkreis,Wasserburg,83512,Rewe
Oberbayern,Rosenheim,Landkreis,Albaching,83544,Edeka
Oberbayern,Starnberg,Landkreis,Berg,82335,Edeka
Oberbayern,Starnberg,Landkreis,Berg,82335,Rewe
Oberbayern,Starnberg,Landkreis,Andechs,82346,Edeka
Oberbayern,Starnberg,Landkreis,Andechs,82346,Edeka
Oberbayern,Starnberg,Landkreis,Feldafing,82340,Rewe
Oberbayern,Starnberg,Landkreis,Gauting,82131,Keine
Oberbayern,Starnberg,Landkreis,Gauting,82131,Dennree
Oberbayern,Starnberg,Landkreis,Gauting,82131,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Gauting,82131,Lidl
Oberbayern,Starnberg,Landkreis,Gauting,82131,Penny
Oberbayern,Starnberg,Landkreis,Stockdorf,82131,Edeka
Oberbayern,Starnberg,Landkreis,Gilching,82205,Keine
Oberbayern,Starnberg,Landkreis,Gilching,82205,Aldi
Oberbayern,Starnberg,Landkreis,Gilching,82205,Edeka
Oberbayern,Starnberg,Landkreis,Gilching,82205,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Gilching,82205,Lidl
Oberbayern,Starnberg,Landkreis,Gilching,82205,Norma
Oberbayern,Starnberg,Landkreis,Gilching,82205,Penny
Oberbayern,Starnberg,Landkreis,Gilching,82205,Rewe
Oberbayern,Starnberg,Landkreis,Herrsching,82211,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Herrsching,82211,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Herrsching,82211,Netto
Oberbayern,Starnberg,Landkreis,Herrsching,82211,Norma
Oberbayern,Starnberg,Landkreis,Herrsching,82211,Rewe
Oberbayern,Starnberg,Landkreis,Inning,82266,Edeka
Oberbayern,Starnberg,Landkreis,Krailling,82152,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Krailling,82152,Norma
Oberbayern,Starnberg,Landkreis,Seefeld,82229,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Seefeld,82229,Rewe
Oberbayern,Starnberg,Landkreis,Pöcking,82343,Bodan
Oberbayern,Starnberg,Landkreis,Pöcking,82343,Edeka
Oberbayern,Starnberg,Landkreis,Pöcking,82343,Penny
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Aldi
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Dennree
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Edeka
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Edeka
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Edeka
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Lidl
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Netto
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Norma
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Rewe
Oberbayern,Starnberg,Landkreis,Starnberg,82319,Rewe
Oberbayern,Starnberg,Landkreis,Tutzing,82327,Aldi
Oberbayern,Starnberg,Landkreis,Tutzing,82327,Edeka
Oberbayern,Starnberg,Landkreis,Tutzing,82327,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Tutzing,82327,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Tutzing,82327,Kaiser's Tengelmann
Oberbayern,Starnberg,Landkreis,Tutzing,82327,Lidl
Oberbayern,Starnberg,Landkreis,Weßling,82234,Aldi
Oberbayern,Starnberg,Landkreis,Weßling,82234,Edeka
Oberbayern,Starnberg,Landkreis,Wörthsee,82237,Edeka
Oberbayern,Starnberg,Landkreis,Wörthsee,82237,Edeka
Oberbayern,Traunstein,Landkreis,Altenmarkt,83352,Edeka
Oberbayern,Traunstein,Landkreis,Bergen,83346,Edeka
Oberbayern,Traunstein,Landkreis,Bergen,83346,Edeka
Oberbayern,Traunstein,Landkreis,Chieming,83339,Edeka
Oberbayern,Traunstein,Landkreis,Chieming,83339,Lidl
Oberbayern,Traunstein,Landkreis,Engelsberg,84549,Edeka
Oberbayern,Traunstein,Landkreis,Engelsberg,84549,Edeka
Oberbayern,Traunstein,Landkreis,Fridolfing,83413,Edeka
Oberbayern,Traunstein,Landkreis,Fridolfing,83413,Edeka
Oberbayern,Traunstein,Landkreis,Grabenstätt,83355,Edeka
Oberbayern,Traunstein,Landkreis,Grabenstätt,83355,Edeka
Oberbayern,Traunstein,Landkreis,Grabenstätt,83355,Netto
Oberbayern,Traunstein,Landkreis,Grassau,83224,Aldi
Oberbayern,Traunstein,Landkreis,Grassau,83224,Edeka
Oberbayern,Traunstein,Landkreis,Grassau,83224,Lidl
Oberbayern,Traunstein,Landkreis,Grassau,83224,Penny
Oberbayern,Traunstein,Landkreis,Inzell,83334,Edeka
Oberbayern,Traunstein,Landkreis,Inzell,83334,Norma
Oberbayern,Traunstein,Landkreis,Inzell,83334,Penny
Oberbayern,Traunstein,Landkreis,Kienberg,83361,Edeka
Oberbayern,Traunstein,Landkreis,Kirchanschöring,83417,Netto
Oberbayern,Traunstein,Landkreis,Kirchanschöring,83417,Rewe
Oberbayern,Traunstein,Landkreis,Marquartstein,83250,Edeka
Oberbayern,Traunstein,Landkreis,Marquartstein,83250,Norma
Oberbayern,Traunstein,Landkreis,Nußdorf,83365,Keine
Oberbayern,Traunstein,Landkreis,Obing,83119,Edeka
Oberbayern,Traunstein,Landkreis,Obing,83119,Norma
Oberbayern,Traunstein,Landkreis,Obing,83119,Rewe
Oberbayern,Traunstein,Landkreis,Palling,83349,Edeka
Oberbayern,Traunstein,Landkreis,Palling,83349,Rewe
Oberbayern,Traunstein,Landkreis,Pittenhart,83132,Edeka
Oberbayern,Traunstein,Landkreis,Reit im Winkl,83242,Edeka
Oberbayern,Traunstein,Landkreis,Reit im Winkl,83242,Penny
Oberbayern,Traunstein,Landkreis,Reit im Winkl,83242,Rewe
Oberbayern,Traunstein,Landkreis,Ruhpolding,83324,Aldi
Oberbayern,Traunstein,Landkreis,Ruhpolding,83324,Edeka
Oberbayern,Traunstein,Landkreis,Ruhpolding,83324,Kaiser's Tengelmann
Oberbayern,Traunstein,Landkreis,Ruhpolding,83324,Netto
Oberbayern,Traunstein,Landkreis,Ruhpolding,83324,Penny
Oberbayern,Traunstein,Landkreis,Schleching,83259,Edeka
Oberbayern,Traunstein,Landkreis,Schleching,83259,Edeka
Oberbayern,Traunstein,Landkreis,Schnaitsee,83530,Edeka
Oberbayern,Traunstein,Landkreis,Schnaitsee,83530,Edeka
Oberbayern,Traunstein,Landkreis,Seebruck,83358,Edeka
Oberbayern,Traunstein,Landkreis,Seeon,83370,Edeka
Oberbayern,Traunstein,Landkreis,Truchtlaching,83376,Edeka
Oberbayern,Traunstein,Landkreis,Siegsdorf,83313,Edeka
Oberbayern,Traunstein,Landkreis,Siegsdorf,83313,Edeka
Oberbayern,Traunstein,Landkreis,Siegsdorf,83313,Edeka
Oberbayern,Traunstein,Landkreis,Siegsdorf,83313,Netto
Oberbayern,Traunstein,Landkreis,Siegsdorf,83313,Norma
Oberbayern,Traunstein,Landkreis,Surberg,83362,Edeka
Oberbayern,Traunstein,Landkreis,Tacherting,83342,Edeka
Oberbayern,Traunstein,Landkreis,Tacherting,83342,Edeka
Oberbayern,Traunstein,Landkreis,Tacherting,83342,Edeka
Oberbayern,Traunstein,Landkreis,Tacherting,83342,Netto
Oberbayern,Traunstein,Landkreis,Tittmoning,84529,Edeka
Oberbayern,Traunstein,Landkreis,Tittmoning,84529,Edeka
Oberbayern,Traunstein,Landkreis,Tittmoning,84529,Edeka
Oberbayern,Traunstein,Landkreis,Tittmoning,84529,Lidl
Oberbayern,Traunstein,Landkreis,Traunreut,83301,Aldi
Oberbayern,Traunstein,Landkreis,Traunreut,83301,Edeka
Oberbayern,Traunstein,Landkreis,Traunreut,83301,Kaufland
Oberbayern,Traunstein,Landkreis,Traunreut,83301,Lidl
Oberbayern,Traunstein,Landkreis,Traunreut,83301,Monolith
Oberbayern,Traunstein,Landkreis,Traunreut,83301,Monolith
Oberbayern,Traunstein,Landkreis,Traunreut,83301,Netto
Oberbayern,Traunstein,Landkreis,Traunreut,83301,Norma
Oberbayern,Traunstein,Landkreis,Traunreut,83301,Penny
Oberbayern,Traunstein,Landkreis,Traunreut,83301,Rewe
Oberbayern,Traunstein,Landkreis,Traunwalchen,83374,Edeka
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Aldi
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Aldi
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Bodan
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Dennree
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Edeka
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Edeka
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Edeka
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Kaufland
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Lidl
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Netto
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Norma
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Penny
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Penny
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Real
Oberbayern,Traunstein,Landkreis,Traunstein,83278,Rewe
Oberbayern,Traunstein,Landkreis,Trostberg,83308,Aldi
Oberbayern,Traunstein,Landkreis,Trostberg,83308,Bodan
Oberbayern,Traunstein,Landkreis,Trostberg,83308,Edeka
Oberbayern,Traunstein,Landkreis,Trostberg,83308,Edeka
Oberbayern,Traunstein,Landkreis,Trostberg,83308,Edeka
Oberbayern,Traunstein,Landkreis,Trostberg,83308,Edeka
Oberbayern,Traunstein,Landkreis,Trostberg,83308,Monolith
Oberbayern,Traunstein,Landkreis,Trostberg,83308,Netto
Oberbayern,Traunstein,Landkreis,Trostberg,83308,Norma
Oberbayern,Traunstein,Landkreis,Trostberg,83308,Penny
Oberbayern,Traunstein,Landkreis,Trostberg,83308,Rewe
Oberbayern,Traunstein,Landkreis,Übersee,83236,Edeka
Oberbayern,Traunstein,Landkreis,Übersee,83236,Netto
Oberbayern,Traunstein,Landkreis,Unterwössen,83246,Edeka
Oberbayern,Traunstein,Landkreis,Unterwössen,83246,Edeka
Oberbayern,Traunstein,Landkreis,Unterwössen,83246,Penny
Oberbayern,Traunstein,Landkreis,Vachendorf,83377,Edeka
Oberbayern,Traunstein,Landkreis,Waging,83329,Edeka
Oberbayern,Traunstein,Landkreis,Waging,83329,Edeka
Oberbayern,Traunstein,Landkreis,Waging,83329,Edeka
Oberbayern,Traunstein,Landkreis,Waging,83329,Edeka
Oberbayern,Traunstein,Landkreis,Waging,83329,Lidl
Oberbayern,Traunstein,Landkreis,Waging,83329,Penny
Oberbayern,Weilheim-Schongau,Landkreis,Altenstadt,86972,Feneberg
Oberbayern,Weilheim-Schongau,Landkreis,Altenstadt,86972,Netto
Oberbayern,Weilheim-Schongau,Landkreis,Bernbeuren,86975,Utz
Oberbayern,Weilheim-Schongau,Landkreis,Bernried,82347,Netto
Oberbayern,Weilheim-Schongau,Landkreis,Böbing,82389,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Burggen,86977,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Hohenfurch,86978,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Hohenfurch,86978,Rewe
Oberbayern,Weilheim-Schongau,Landkreis,Hohenpeißenberg,82383,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Hohenpeißenberg,82383,Netto
Oberbayern,Weilheim-Schongau,Landkreis,Huglfing,82386,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Huglfing,82386,Kaiser's Tengelmann
Oberbayern,Weilheim-Schongau,Landkreis,Iffeldorf,82393,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Oberhausen,82386,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Obersöchering,82395,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Obersöchering,82395,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Pähl,82396,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Peißenberg,82380,Aldi
Oberbayern,Weilheim-Schongau,Landkreis,Peißenberg,82380,Kaufland
Oberbayern,Weilheim-Schongau,Landkreis,Peißenberg,82380,Norma
Oberbayern,Weilheim-Schongau,Landkreis,Peißenberg,82380,Norma
Oberbayern,Weilheim-Schongau,Landkreis,Peißenberg,82380,Penny
Oberbayern,Weilheim-Schongau,Landkreis,Peißenberg,82380,Rewe
Oberbayern,Weilheim-Schongau,Landkreis,Peiting,86971,Aldi
Oberbayern,Weilheim-Schongau,Landkreis,Peiting,86971,Dennree
Oberbayern,Weilheim-Schongau,Landkreis,Peiting,86971,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Peiting,86971,Feneberg
Oberbayern,Weilheim-Schongau,Landkreis,Peiting,86971,Kaes
Oberbayern,Weilheim-Schongau,Landkreis,Peiting,86971,Lidl
Oberbayern,Weilheim-Schongau,Landkreis,Peiting,86971,Netto
Oberbayern,Weilheim-Schongau,Landkreis,Peiting,86971,Rewe
Oberbayern,Weilheim-Schongau,Landkreis,Penzberg,82377,Aldi
Oberbayern,Weilheim-Schongau,Landkreis,Penzberg,82377,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Penzberg,82377,Kaiser's Tengelmann
Oberbayern,Weilheim-Schongau,Landkreis,Penzberg,82377,Lidl
Oberbayern,Weilheim-Schongau,Landkreis,Penzberg,82377,Norma
Oberbayern,Weilheim-Schongau,Landkreis,Penzberg,82377,Penny
Oberbayern,Weilheim-Schongau,Landkreis,Penzberg,82377,Rewe
Oberbayern,Weilheim-Schongau,Landkreis,Polling,82398,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Raisting,82399,Utz
Oberbayern,Weilheim-Schongau,Landkreis,Rottenbuch,82401,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Schongau,86956,Keine
Oberbayern,Weilheim-Schongau,Landkreis,Schongau,86956,Aldi
Oberbayern,Weilheim-Schongau,Landkreis,Schongau,86956,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Schongau,86956,Kaes
Oberbayern,Weilheim-Schongau,Landkreis,Schongau,86956,Lidl
Oberbayern,Weilheim-Schongau,Landkreis,Schongau,86956,Netto
Oberbayern,Weilheim-Schongau,Landkreis,Schongau,86956,Norma
Oberbayern,Weilheim-Schongau,Landkreis,Schongau,86956,Penny
Oberbayern,Weilheim-Schongau,Landkreis,Schwabbruck,86986,Utz
Oberbayern,Weilheim-Schongau,Landkreis,Schwabsoien,86987,Utz
Oberbayern,Weilheim-Schongau,Landkreis,Seeshaupt,82402,Kaiser's Tengelmann
Oberbayern,Weilheim-Schongau,Landkreis,Sindelsdorf,82404,Edeka
Oberbayern,Weilheim-Schongau,Landkreis,Steingaden,86989,Feneberg
Oberbayern,Weilheim-Schongau,Landkreis,Weilheim,82362,Aldi
Oberbayern,Weilheim-Schongau,Landkreis,Weilheim,82362,Dennree
Oberbayern,Weilheim-Schongau,Landkreis,Weilheim,82362,Edeka
